#USGS station No.,"Annual exceedance probability discharge, in cubic feet per second",,,,,,,,,,,,,,,,,,,,,,,,Skew coefficient used for Sta AEP,Skew coefficient used in appendix B,MSE of skew coefficient used in appendix B,
#50-percent,20-percent,10-percent,4-percent,2-percent,1-percent,0.5-percent,0.2-percent
#Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Skew coefficient used for Sta AEP,Skew coefficient used in appendix B,MSE of skew coefficient used in appendix B
15274300,68,255,70,89,417,91,101,541,105,116,710,123,127,841,137,137,979,152,147,1120,170,160,1320,195,-0.125,,
15276000,834,1580,836,1110,2340,1120,1320,2900,1330,1600,3610,1630,1840,4160,1880,2080,4720,2160,2350,5280,2470,2730,6050,2940,0.579,0.590,0.1182
15277100,3470,4070,3490,5030,5660,5060,6290,6780,6310,8150,8220,8160,9760,9310,9710,11600,10400,11400,13600,11500,13200,16800,13000,15800,0.702,,
15277200,24,129,29,48,221,66,74,292,111,122,392,199,175,470,286,247,552,390,343,638,507,524,759,677,0.892,,
15277410,681,1370,737,1290,2050,1400,1900,2550,2020,2990,3210,3050,4080,3700,3950,5500,4210,4920,7300,4730,5920,10500,5430,7220,0.711,,
15281000,35900,44500,36000,49700,52500,49800,61100,57900,61000,78400,65000,77600,93600,70300,91400,111000,75500,106000,131000,80500,121000,162000,87500,142000,1.023,1.924,0.6497
15281500,16,18,16,28,35,29,37,49,38,47,69,49,55,86,58,62,103,67,68,122,77,76,150,92,-0.665,,
15282000,4500,2180,4460,6060,3300,5990,7100,4100,7010,8430,5160,8280,9430,5970,9210,10400,6790,10100,11500,7620,11100,12900,8750,12300,0.102,,
15282400,43,131,46,84,226,91,118,301,129,168,404,189,210,486,244,256,571,306,305,661,377,376,787,484,-0.183,-0.719,0.2643
15283500,161,282,166,302,456,313,445,587,463,710,766,722,988,906,962,1360,1050,1230,1840,1200,1510,2720,1410,1880,0.924,1.417,0.4883
15283600,43,71,44,77,122,81,109,164,117,165,221,177,219,267,233,287,315,297,371,366,368,514,438,471,0.681,,
15284000,24200,24300,24200,31400,31300,31400,36300,36000,36300,42800,42000,42700,47700,46300,47600,52700,50800,52600,57900,55100,57800,65100,61000,64800,0.322,0.228,0.1328
15285000,114,297,117,195,488,203,270,632,286,395,830,430,515,984,573,663,1140,749,845,1310,957,1150,1540,1280,0.742,0.843,0.2158
15290000,1800,1530,1800,2840,2230,2820,3720,2740,3690,5100,3400,4980,6340,3910,6090,7790,4420,7290,9490,4930,8570,12200,5650,10300,0.671,0.709,0.1311
15290200,100,112,101,180,195,180,251,260,252,368,351,366,477,423,467,609,499,580,766,578,703,1020,689,879,0.484,0.450,0.2073
15291000,16900,10100,16800,21000,13800,20900,24000,16300,23800,28000,19500,27700,31300,21900,30800,34800,24200,34000,38500,26600,37400,43900,29800,42000,0.828,1.590,0.5845
15291100,96,105,96,116,179,116,128,237,128,142,318,143,152,381,154,162,448,164,171,518,175,183,615,189,0.028,-0.820,0.1794
15291200,5500,3680,5480,6750,5270,6740,7610,6410,7590,8720,7870,8700,9580,8970,9560,10500,10100,10400,11400,11200,11400,12600,12700,12600,0.536,0.533,0.2261
15291500,30200,25600,30200,39100,33900,39000,45400,39600,45200,53700,46700,53400,60200,51900,59800,67000,57100,66300,74200,62400,73100,84200,69200,82600,0.468,,
15292000,44400,37300,44300,57600,48400,57600,67000,55800,66900,79500,65200,79200,89300,71900,88800,99500,78700,98700,110000,85500,109000,126000,94400,123000,0.478,0.460,0.1189
15292392,475,977,523,917,1480,999,1310,1840,1410,1930,2320,2040,2490,2690,2560,3140,3070,3110,3900,3450,3680,5090,3980,4450,0.157,,
15292400,41400,32400,41300,53300,40900,53200,62200,46700,61900,74700,53800,73900,85000,59200,83500,96000,64400,93400,108000,69700,104000,125000,76600,118000,0.811,1.289,0.4481
15292700,24300,22500,24300,36300,29200,36100,46100,33800,45700,61000,39500,59600,74000,43800,71000,88900,48000,82900,106000,52100,95200,132000,57700,112000,0.687,0.741,0.1635
15292800,2950,2390,2910,5340,3480,5160,7470,4260,7100,10900,5270,9950,14100,6040,12300,17800,6810,14600,22300,7600,16800,29400,8670,19600,0.383,,
15293000,91,284,96,167,467,182,244,605,275,385,796,451,532,944,631,726,1100,849,981,1260,1100,1440,1480,1460,0.971,1.435,0.4839
15294005,2780,2890,2790,4520,4140,4510,6070,5020,6000,8580,6180,8270,10900,7050,10200,13700,7910,12200,17100,8790,14300,22600,10000,17000,0.759,0.930,0.2992
15294025,1190,1050,1180,1790,1580,1780,2320,1970,2290,3170,2480,3080,3960,2860,3750,4910,3260,4480,6050,3660,5240,7910,4230,6270,1.018,1.700,0.6096
15294100,6820,5980,6750,11700,8410,11300,16200,10100,15200,23600,12300,20900,30700,14000,25300,39200,15600,29700,49700,17300,33900,67000,19500,38900,0.675,,
15294300,33400,29400,33300,42300,37300,42200,48800,42700,48600,57500,49400,57200,64500,54300,63900,71900,59300,70800,79700,64100,77900,90800,70600,87500,0.671,,
15294350,187000,138000,187000,223000,164000,222000,247000,182000,246000,278000,204000,277000,302000,220000,299000,326000,237000,322000,351000,252000,345000,385000,273000,375000,0.584,,
15294450,3260,2560,3210,5360,3670,5040,8290,4470,7210,15400,5500,10600,24900,6270,12800,40800,7050,14300,67500,7830,15200,132000,8910,16100,2.740,,
15294500,15000,,,17700,,,19500,,,21800,,,23400,,,25100,,,26700,,,29000,,,0.428,,
15294700,3760,1010,3330,6380,1470,5210,8690,1810,6580,12400,2250,7950,15800,2580,8630,19900,2920,9020,24800,3270,9230,32700,3760,9380,0.574,,
15295600,1710,867,1660,2450,1260,2350,2970,1540,2820,3670,1910,3420,4220,2190,3870,4800,2480,4310,5400,2770,4760,6240,3180,5340,0.150,,
15296000,5540,4380,5510,8140,5920,8060,10000,6980,9910,12600,8360,12400,14700,9400,14300,16900,10400,16200,19300,11500,18200,22700,12900,20800,0.211,0.266,0.2068
15297200,862,361,860,1050,543,1050,1160,676,1160,1300,855,1290,1400,993,1390,1490,1140,1480,1580,1280,1570,1700,1480,1690,0.029,-0.208,0.1168
15297475,386,139,380,540,220,530,643,282,630,775,366,753,874,431,843,974,499,933,1080,570,1020,1210,668,1140,-0.010,-0.443,0.2170
15297609,22,63,23,29,107,31,36,143,39,46,193,56,55,232,77,66,274,106,80,317,144,102,378,208,1.683,,
15297610,2710,968,2660,3800,1440,3710,4580,1780,4440,5610,2220,5360,6420,2560,6040,7270,2910,6730,8150,3270,7420,9390,3760,8320,0.210,,
15297810,354,279,350,512,436,508,622,553,618,767,713,761,878,836,873,991,962,987,1110,1090,1110,1270,1280,1270,0.022,,
15297900,84,206,92,159,348,169,213,458,228,285,610,315,339,729,390,393,853,473,447,982,566,517,1160,704,-0.480,,
15300000,25400,30300,25400,30600,39200,30600,33800,45100,33900,37900,52500,38100,40900,57900,41200,43900,63400,44400,46900,68700,47600,50900,75900,52000,0.289,0.287,0.1820
15300300,12000,4610,11300,20200,6210,18300,27500,7330,23600,39000,8750,29500,49600,9820,32800,62100,10900,35100,76800,12000,36400,100000,13500,37200,0.533,,
15300350,48,37,46,114,63,99,184,85,147,315,115,212,451,139,256,627,164,297,855,191,333,1260,230,378,0.302,,
15300500,31600,54500,31700,38700,68100,38900,42800,77400,43100,47600,88800,48100,51000,97100,51700,54100,105000,55200,57100,114000,58600,61000,124000,63100,-0.146,,
15302000,19400,17300,19400,23200,22800,23200,25400,26500,25500,27900,31200,28000,29600,34700,29700,31200,38100,31300,32700,41600,32800,34500,46100,34800,-0.203,-0.202,0.1154
15302500,71800,64600,71700,91600,80700,91400,104000,91600,104000,120000,105000,119000,131000,115000,130000,142000,125000,141000,153000,134000,151000,168000,147000,165000,0.058,,
15302900,25,44,25,33,77,33,38,104,38,43,141,44,48,172,49,52,204,54,56,237,59,61,285,67,-0.087,-0.087,0.1292
15303000,12900,19500,13000,16800,25000,17000,19600,28700,19900,23600,33400,24200,26800,36900,27800,30400,40400,31600,34200,43800,35800,39700,48400,41800,0.756,,
15303010,106,124,107,173,208,174,221,273,223,284,363,289,333,435,341,383,508,397,434,586,456,503,693,540,-0.200,-0.249,0.1872
15303011,114,95,113,182,161,181,236,213,233,312,286,308,375,343,369,445,403,434,520,466,503,632,553,601,0.188,,
15303150,1600,2400,1620,2050,3450,2080,2340,4200,2400,2720,5180,2830,3000,5920,3170,3290,6650,3540,3580,7410,3950,3980,8430,4540,0.254,,
15303600,52200,53000,52200,67100,68200,67100,75600,78600,75700,85100,91500,85300,91500,101000,91900,97300,110000,98100,103000,119000,104000,109000,131000,111000,-0.414,,
15303660,59,80,60,83,143,84,99,193,101,120,264,125,136,321,144,152,381,165,168,444,189,191,532,227,0.028,0.022,0.1924
15303700,768,640,766,966,1030,966,1040,1330,1050,1110,1730,1110,1140,2040,1150,1160,2360,1170,1180,2680,1190,1190,3130,1210,-1.389,-1.410,0.4624
15304000,162000,121000,161000,212000,150000,212000,243000,169000,243000,281000,193000,280000,308000,210000,306000,334000,226000,331000,359000,243000,355000,392000,264000,385000,-0.141,0.260,0.1542
15304293,63,59,63,98,107,99,120,146,122,146,201,151,163,246,174,179,293,198,194,343,225,212,414,265,-0.607,,
15304298,175,125,173,246,220,244,297,295,296,366,399,370,422,481,430,481,570,495,543,662,566,633,791,669,0.323,,
15304520,360,3610,371,486,5410,502,563,6680,585,653,8360,695,716,9620,784,775,10900,881,832,12200,989,904,13900,1160,-0.308,-0.306,0.1905
15304600,8190,28400,8210,9470,36500,9490,10200,41900,10200,11000,48800,11000,11500,53700,11600,12000,58700,12100,12500,63700,12700,13100,70100,13400,-0.167,-0.167,0.0939
15304650,1250,3590,1260,1540,4910,1550,1730,5820,1750,1970,7010,2010,2150,7910,2220,2340,8810,2450,2520,9710,2690,2770,10900,3040,0.356,0.356,0.1723
15304700,3760,7060,3780,4700,9400,4740,5420,11000,5470,6410,13100,6550,7230,14600,7480,8110,16100,8530,9070,17700,9720,10500,19800,11500,0.968,0.967,0.2487
15304750,2290,5480,2290,2820,7620,2840,3150,9120,3170,3530,11000,3570,3800,12500,3860,4060,13900,4150,4300,15400,4440,4620,17300,4850,-0.069,-0.069,0.1067
15304800,1720,2530,1730,2390,3560,2410,3110,4290,3140,4430,5220,4490,5830,5940,5840,7680,6650,7460,10100,7380,9270,14700,8380,11800,2.301,2.295,0.7280
15304850,1930,2880,1930,2480,4260,2490,2830,5250,2850,3260,6530,3290,3560,7500,3620,3860,8490,3950,4150,9480,4290,4530,10800,4760,-0.056,-0.056,0.1041
15304855,883,2810,925,1280,4220,1340,1530,5240,1620,1840,6580,2010,2060,7590,2330,2270,8590,2690,2480,9640,3090,2750,11000,3700,-0.297,,
15304950,1790,3680,1800,2430,5480,2460,2880,6780,2920,3460,8450,3550,3910,9730,4070,4380,11000,4630,4860,12300,5240,5530,14000,6130,0.220,0.220,0.1461
15305046,540,1940,562,825,2950,873,1050,3690,1130,1370,4660,1550,1640,5400,1950,1930,6140,2440,2260,6900,3020,2750,7930,3950,0.360,,
15305050,7480,18900,7500,9220,25400,9260,10400,29800,10500,12000,35300,12200,13200,39400,13500,14500,43500,15000,15800,47500,16500,17700,52800,18800,0.591,0.591,0.1227
15305150,8970,10300,8970,11300,14200,11300,12800,16900,12800,14500,20300,14600,15800,22900,15900,17000,25500,17200,18200,28000,18400,19800,31500,20200,-0.007,-0.007,0.1002
15305200,2080,5380,2090,2650,7730,2680,3000,9380,3030,3400,11500,3470,3680,13100,3790,3950,14700,4110,4210,16300,4450,4540,18500,4920,-0.177,-0.177,0.1570
15305230,3900,4540,3910,4820,6580,4830,5290,8040,5310,5760,9910,5820,6050,11300,6160,6300,12700,6470,6520,14200,6790,6760,16100,7200,-0.722,,
15305235,1530,1480,1530,2090,2260,2100,2440,2830,2450,2840,3590,2880,3120,4160,3190,3380,4740,3500,3640,5350,3820,3950,6150,4270,-0.348,,
15305240,18800,18300,18800,22700,24800,22700,24600,29200,24700,26500,34800,26600,27700,38900,27900,28600,43000,29000,29400,47000,30000,30300,52500,31300,-0.774,,
15305250,36900,53200,36900,46000,68400,46100,51800,78700,51900,58900,91400,59200,64000,101000,64500,69100,110000,69900,74100,119000,75300,80700,131000,82600,0.096,0.095,0.1071
15305285,1200,1710,1220,1870,2600,1920,2380,3260,2440,3080,4120,3200,3650,4780,3820,4260,5450,4500,4910,6120,5220,5850,7050,6240,0.123,,
15305300,11500,13900,11500,14800,19300,14900,17000,22900,17100,19800,27600,19900,21800,31000,22000,23900,34400,24200,25900,37900,26500,28700,42500,29600,0.131,0.627,0.5110
15305305,656,1780,669,864,2720,887,994,3400,1030,1150,4290,1220,1260,4970,1370,1370,5660,1530,1480,6350,1710,1620,7330,1980,-0.132,,
15305350,65300,,,81400,,,91600,,,104000,,,114000,,,123000,,,132000,,,144000,,,0.147,,
15305352,3120,8930,3190,4740,12900,4890,5950,15700,6200,7650,19200,8150,9030,21900,9840,10500,24500,11700,12100,27200,13900,14400,30800,17100,0.201,0.201,0.1933
15305360,3820,3090,3800,6240,4700,6180,8020,5860,7910,10400,7380,10200,12400,8530,11900,14400,9680,13700,16500,10900,15400,19400,12500,17500,-0.089,-0.097,0.1475
15305390,13900,16300,13900,17800,22200,17800,20300,26300,20300,23400,31500,23500,25800,35200,25900,28100,39100,28400,30400,42900,30800,33600,47900,34300,0.143,0.143,0.1142
15305412,4370,3660,4360,5240,5310,5240,5880,6490,5890,6750,8000,6780,7450,9140,7520,8180,10300,8310,8960,11500,9180,10100,13100,10500,0.974,,
15305420,65400,76000,65500,86800,96400,86900,102000,110000,102000,122000,127000,122000,137000,139000,137000,153000,151000,153000,170000,163000,169000,193000,179000,192000,0.343,0.343,0.1116
15305450,123000,,,158000,,,183000,,,216000,,,243000,,,270000,,,299000,,,340000,,,0.531,,
15305500,10200,23000,10200,11800,29900,11800,12600,34700,12700,13500,40600,13600,14100,45000,14200,14600,49300,14700,15000,53700,15200,15600,59600,15900,-0.452,-0.455,0.1534
15305502,2300,3560,2330,3660,5080,3740,5370,6170,5440,9080,7550,8760,13600,8610,11900,20600,9660,15100,31200,10700,18000,54200,12200,21000,2.433,2.414,0.9491
15305524,10600,10700,10600,14600,15300,14600,17100,18500,17100,20000,22600,20100,22100,25600,22300,24100,28600,24400,26000,31700,26600,28400,35800,29400,-0.289,,
15305540,28000,21500,28000,33600,28200,33500,36700,32800,36700,40200,38500,40200,42600,42800,42600,44800,47000,44800,46800,51200,46900,49300,56800,49600,-0.240,-0.239,0.1690
15305555,12200,12500,12200,15700,17200,15700,18100,20500,18100,21100,24500,21200,23400,27600,23600,25600,30600,26000,28000,33700,28600,31200,37800,32100,0.218,,
15305560,19600,15600,19600,25800,21000,25700,29700,24700,29500,34600,29300,34300,38100,32700,37800,41600,36100,41200,45100,39500,44500,49700,44200,48900,-0.007,,
15305625,8940,10900,8950,11400,15100,11400,12900,18100,12900,14600,21900,14800,15900,24700,16100,17200,27500,17500,18400,30300,18900,20000,34100,20700,-0.053,-0.053,0.1563
15305650,85200,86900,85200,111000,109000,111000,130000,124000,130000,155000,142000,155000,176000,155000,175000,197000,168000,195000,220000,181000,217000,253000,198000,246000,0.570,0.570,0.1501
15305670,267000,,,358000,,,420000,,,500000,,,561000,,,623000,,,687000,,,774000,,,0.173,,
15305676,2760,4260,2780,3760,6320,3800,4440,7800,4500,5290,9710,5420,5940,11100,6150,6590,12600,6920,7260,14100,7740,8160,16000,8930,0.067,0.066,0.1949
15305688,3800,2590,3700,6080,3870,5830,7820,4800,7400,10300,6000,9410,12300,6920,10900,14500,7830,12300,16900,8770,13700,20300,10000,15400,0.133,,
15305695,3460,3160,3460,4590,4680,4590,5280,5770,5290,6120,7180,6140,6710,8260,6760,7280,9330,7360,7840,10400,7970,8560,11900,8790,-0.172,-0.171,0.1631
15305698,14500,15600,14500,18100,21400,18100,20200,25500,20200,22600,30500,22600,24200,34300,24300,25700,38000,25900,27200,41800,27500,29000,46800,29500,-0.236,-0.235,0.1301
15305700,253000,,,317000,,,364000,,,431000,,,485000,,,543000,,,605000,,,696000,,,0.901,,
15305900,30,40,31,51,75,52,67,103,69,92,144,95,113,177,119,137,211,146,163,248,178,203,301,226,0.238,0.238,0.1509
15305920,33,21,33,55,40,54,70,56,69,90,78,89,106,97,105,122,116,121,139,137,138,161,167,163,-0.187,-0.185,0.1997
15305950,137,288,145,293,492,311,451,650,477,735,867,765,1020,1040,1030,1390,1210,1320,1860,1400,1620,2680,1660,2030,0.426,0.426,0.2366
15320100,79,50,75,163,92,152,242,127,217,372,176,310,493,215,381,638,257,449,811,301,516,1090,365,601,0.161,,
15344000,57,63,58,106,115,106,146,157,146,205,217,207,257,265,258,314,317,314,377,371,375,472,448,464,0.027,0.027,0.1423
15348000,39200,21300,38700,52600,29200,51700,62400,34700,60900,76000,41500,72900,86900,46600,81600,98500,51500,90200,111000,56500,98500,129000,63100,109000,0.526,,
15356000,282000,,,348000,,,394000,,,454000,,,501000,,,550000,,,600000,,,670000,,,0.567,,
15365000,7,71,11,16,128,31,27,174,55,50,238,111,77,290,172,116,344,245,172,402,326,285,483,438,0.817,,
15367500,6,43,9,15,80,28,27,110,51,55,153,100,91,188,148,147,225,202,234,264,258,423,320,333,0.863,,
15388030,10200,5210,9800,15400,7600,14900,18800,9310,18000,22800,11500,21500,25600,13200,23700,28300,14800,25600,30900,16500,27300,34200,18700,29200,-0.436,,
15388930,20700,12400,20300,30800,17300,30100,37300,20700,36300,45100,25100,43500,50700,28400,48300,56000,31600,52500,61200,34800,56400,67800,39100,61000,-0.381,,
15388935,7280,3940,7090,11300,5830,11000,14100,7190,13600,17700,8930,16700,20400,10300,18900,23200,11600,20900,25900,12900,22700,29700,14800,24900,-0.192,,
15388948,25900,14400,25800,33700,20500,33500,39400,24700,39000,47300,30100,46500,53700,34100,52300,60600,38100,58200,68100,42100,64100,78900,47400,71900,0.711,0.635,0.1948
15388950,143000,61700,141000,189000,80400,187000,214000,92900,212000,242000,108000,239000,260000,120000,255000,276000,131000,268000,290000,142000,280000,307000,156000,293000,-0.592,-0.592,0.1993
15388960,124000,61600,123000,172000,80600,169000,202000,93600,198000,238000,110000,232000,265000,121000,256000,291000,132000,277000,316000,144000,298000,350000,159000,324000,-0.177,,
15389000,162000,76400,158000,231000,98900,224000,274000,114000,264000,326000,133000,309000,364000,147000,338000,399000,160000,363000,433000,173000,386000,477000,190000,413000,-0.319,,
15389500,47600,36700,47400,56600,48800,56500,61400,56900,61400,66800,67000,66800,70200,74500,70300,73400,81700,73600,76200,88900,76800,79700,98600,80700,-0.370,,
15392000,1090,689,1080,1440,1110,1430,1690,1430,1670,2020,1860,2010,2280,2190,2270,2560,2530,2560,2860,2880,2860,3270,3370,3290,0.476,,
15438500,109,110,109,231,194,223,340,260,318,512,354,454,665,429,561,842,506,669,1040,587,777,1350,703,923,-0.053,,
15439800,318,295,317,593,497,589,829,653,819,1190,865,1160,1510,1030,1440,1870,1210,1750,2280,1390,2070,2900,1640,2510,0.099,-0.005,0.1053
15442500,164,141,163,327,249,320,469,335,453,687,455,646,879,551,801,1100,650,962,1340,755,1130,1720,902,1340,-0.015,-0.535,0.2220
15453481,75,71,75,117,126,118,151,170,153,202,231,206,246,281,253,296,333,305,352,387,362,438,465,448,0.472,,
15453500,471000,,,572000,,,634000,,,708000,,,760000,,,811000,,,861000,,,926000,,,0.047,,
15453610,69,91,70,120,162,122,160,219,162,215,299,221,260,362,269,309,429,322,360,499,380,432,597,465,-0.101,-0.347,0.1720
15457700,277,215,275,430,370,428,542,492,539,694,659,691,815,793,812,942,929,940,1080,1070,1080,1260,1270,1270,0.030,-0.216,0.2165
15457800,5040,3230,5010,6640,4880,6590,7790,6070,7730,9370,7620,9260,10600,8790,10500,12000,9980,11700,13400,11200,13100,15500,12800,14900,0.555,,
15468000,540000,,,702000,,,804000,,,928000,,,1020000,,,1110000,,,1190000,,,1310000,,,-0.037,,
15469900,31,103,43,90,185,119,168,251,203,347,343,344,571,417,464,915,494,588,1430,575,711,2530,690,874,0.622,,
15470000,7690,12800,7700,8860,18000,8890,9660,21600,9740,10700,26200,10800,11500,29600,11700,12300,32900,12700,13100,36400,13600,14300,40900,15000,0.798,,
15470300,92,96,92,152,168,153,200,226,202,270,306,273,328,371,332,392,439,398,462,509,471,566,610,576,0.134,-0.041,0.1511
15470330,126,153,127,204,267,208,269,356,276,367,479,380,452,577,473,550,679,578,661,787,695,832,938,868,0.416,,
15470340,794,918,805,1410,1460,1410,1920,1860,1910,2700,2400,2630,3380,2810,3210,4160,3240,3820,5040,3660,4440,6380,4270,5290,0.198,,
15471000,110,130,111,219,231,220,330,311,328,532,423,505,739,512,662,1010,605,833,1360,703,1010,1980,841,1250,0.651,0.718,0.2663
15471500,15,30,15,26,57,28,36,80,39,52,112,58,67,139,77,84,167,100,105,197,127,138,240,170,0.418,0.357,0.2224
15473600,190,147,189,257,252,257,304,335,305,369,450,373,420,541,428,475,635,489,532,735,555,614,873,653,0.426,-0.038,0.1937
15473950,301,493,316,620,791,641,912,1010,928,1380,1320,1360,1810,1550,1730,2310,1790,2110,2900,2040,2500,3820,2380,3030,0.077,,
15476000,30400,34800,30400,34700,46100,34700,37500,53800,37500,41000,63400,41200,43700,70500,43900,46400,77300,46700,49100,84100,49600,52700,93300,53700,0.678,0.738,0.1974
15476049,53,60,53,116,107,115,178,144,172,286,196,263,392,238,340,523,282,422,685,329,507,957,394,620,0.243,-0.265,0.2136
15476050,65,59,63,206,106,157,371,143,238,689,195,346,1020,236,424,1460,282,500,2000,328,579,2940,395,684,-0.095,,
15476200,72,104,73,98,187,100,117,252,120,141,345,150,161,420,175,181,497,203,202,579,235,233,695,283,0.323,,
15476300,717,697,717,1140,1110,1140,1470,1420,1470,1940,1820,1930,2320,2140,2310,2740,2470,2710,3200,2810,3150,3860,3270,3750,0.158,0.065,0.1092
15476400,837,653,830,1360,1040,1350,1760,1330,1740,2330,1710,2270,2790,2010,2680,3280,2320,3110,3810,2630,3550,4570,3070,4140,0.050,-1.227,0.3804
15477740,7420,4460,7290,10800,6520,10600,13300,7980,12900,16500,9860,15800,19000,11300,17900,21500,12700,20000,24200,14200,22000,27900,16100,24700,0.057,,
15478000,48500,54400,48600,55700,70300,55800,60100,81200,60300,65400,94600,65900,69200,104000,70000,72900,114000,74000,76500,124000,78000,81300,136000,83400,0.301,,
15478010,706,745,707,1140,1160,1140,1440,1470,1440,1840,1880,1850,2160,2200,2160,2470,2530,2480,2800,2860,2810,3240,3330,3260,-0.185,-0.596,0.2543
15478040,967,365,956,1390,573,1370,1730,729,1680,2220,940,2120,2640,1100,2460,3110,1270,2800,3640,1440,3150,4440,1680,3610,0.654,0.703,0.1677
15478050,458,366,456,644,581,642,780,741,779,967,959,967,1120,1130,1120,1280,1300,1280,1450,1480,1460,1700,1730,1710,0.370,0.286,0.2230
15478093,87,48,81,233,84,196,400,112,304,727,152,450,1080,184,549,1560,217,631,2190,253,699,3340,303,771,0.247,0.092,0.2112
15478499,299,104,282,551,179,510,769,237,698,1110,318,960,1410,384,1160,1760,451,1350,2170,522,1540,2800,621,1760,0.201,,
15478500,133,102,128,324,176,294,523,234,450,879,314,692,1240,377,891,1690,446,1090,2250,517,1310,3200,616,1590,0.134,,
15480000,175,186,175,397,321,392,604,428,588,936,575,884,1240,692,1130,1580,813,1380,1980,938,1640,2590,1120,1970,-0.118,-0.308,0.1279
15484000,16100,11300,16000,25500,15800,25300,32600,19000,32200,42400,23000,41500,50500,26000,48800,59100,28900,56100,68300,31900,63600,81600,35900,73400,0.097,0.012,0.0843
15485500,70900,,,83100,,,91400,,,102000,,,110000,,,118000,,,127000,,,139000,,,0.683,,
15490000,373,316,370,674,522,663,911,681,891,1250,897,1200,1530,1070,1450,1830,1240,1700,2150,1420,1950,2610,1670,2290,-0.116,-0.483,0.2412
15493000,7370,5210,7320,12000,7610,11900,15600,9320,15300,20500,11500,19900,24500,13200,23500,28800,14800,27100,33400,16500,30900,40100,18800,36000,0.035,,
15493500,5480,7480,5650,9150,10700,9330,12000,13000,12200,16100,16000,16100,19500,18200,19200,23200,20400,22300,27200,22600,25600,33100,25600,30100,0.078,,
15511000,1530,2270,1540,2480,3460,2510,3390,4330,3440,4970,5460,5020,6530,6320,6500,8520,7190,8200,11000,8090,10100,15400,9310,12700,1.127,1.665,0.4122
15514000,9210,9230,9210,15700,13200,15600,21400,15900,21100,30800,19400,29500,39400,22000,36500,49700,24600,44000,62100,27200,51700,82200,30700,61600,0.585,0.621,0.1967
15514500,3990,5820,4000,4720,8340,4760,5210,10100,5290,5830,12400,5980,6300,14100,6530,6770,15800,7110,7260,17600,7740,7910,19900,8650,0.545,,
15515500,79700,92900,79700,95800,117000,95900,108000,133000,108000,123000,153000,124000,136000,167000,136000,149000,182000,150000,163000,195000,164000,183000,214000,184000,0.921,1.210,0.2728
15515799,1640,1410,1640,2070,2140,2080,2380,2670,2390,2790,3370,2820,3110,3900,3170,3450,4450,3540,3800,5000,3950,4300,5750,4530,0.594,,
15515800,481,480,481,833,771,828,1180,991,1160,1790,1290,1680,2410,1510,2130,3200,1750,2610,4220,1990,3090,6030,2330,3710,0.997,1.568,0.5397
15515900,109,109,109,138,188,139,160,249,162,188,336,196,211,404,225,236,475,260,262,550,300,299,655,362,0.713,,
15516000,6540,6140,6540,8240,8690,8240,9370,10500,9380,10800,12800,10900,11900,14500,12000,13000,16200,13200,14200,17900,14400,15700,20300,16100,0.335,0.229,0.1918
15516200,151,124,150,221,213,221,280,282,280,368,379,369,447,455,448,537,535,537,641,618,637,802,736,788,0.785,1.866,1.1969
15517980,43,15,36,113,29,81,199,41,122,382,57,166,599,71,190,915,86,207,1370,102,221,2280,125,240,0.609,,
15518000,20600,14100,20500,27500,19100,27300,32200,22700,31900,38300,27100,37900,42900,30300,42300,47700,33600,46800,52700,36900,51400,59500,41300,57600,0.224,,
15518080,490,463,488,878,759,869,1220,982,1200,1760,1290,1690,2250,1520,2100,2840,1760,2530,3520,2010,2980,4600,2360,3590,0.360,0.276,0.2078
15518200,178,121,164,499,210,391,881,281,594,1660,378,852,2520,457,1020,3720,538,1170,5360,624,1300,8410,745,1450,0.284,,
15518250,91,71,90,184,127,178,262,172,252,383,236,357,487,286,440,604,340,526,734,396,612,928,475,727,-0.081,-0.405,0.2258
15518350,5420,3970,5210,10800,5780,9390,16700,7060,12900,27900,8730,17200,40200,10000,20000,56900,11200,22300,79700,12500,24300,123000,14300,26400,0.908,,
15519000,186,108,168,432,194,344,710,262,497,1260,358,700,1870,435,844,2710,515,978,3860,600,1100,6030,719,1260,0.598,,
15519200,62,73,62,98,133,99,126,181,128,165,249,171,198,304,209,234,362,251,274,423,298,332,509,371,0.215,0.000,0.1839
15520000,107,82,106,216,145,208,329,195,305,538,265,456,757,321,581,1050,380,706,1430,442,828,2120,530,982,0.714,0.823,0.2711
15530000,1280,596,1200,2140,959,1910,2940,1230,2490,4290,1600,3260,5600,1890,3830,7220,2180,4350,9220,2480,4850,12600,2900,5450,0.859,,
15535000,77,102,78,131,181,135,175,244,180,237,332,249,290,402,308,347,475,373,410,553,446,503,662,553,0.062,,
15541600,310,222,307,588,379,578,827,502,805,1200,670,1140,1520,804,1410,1890,942,1700,2310,1080,1990,2950,1290,2390,0.086,-0.024,0.1079
15541800,605,372,559,1290,622,1090,1970,815,1530,3180,1070,2110,4380,1280,2520,5890,1490,2900,7780,1710,3240,11000,2010,3670,0.349,,
15564600,22400,13400,22400,25800,18700,25700,27600,22300,27500,29500,26900,29500,30800,30300,30800,32000,33700,32000,33000,37000,33100,34300,41500,34600,-0.284,,
